trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1981,False,"{'a': 0.002, 'e': 0.01902502616385221}",25,14,24.960408874647168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.018987014136222814}",20,14,8.19878715269914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.002, 'e': 0.01894907805667527}",20,8,20.280570644789012,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.002, 'e': 0.018911217773465227}",35,13,17.637780227979395,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1985,False,"{'a': 0.002, 'e': 0.018873433135151486}",25,11,25.996376327479947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018835723990595455}",20,10,19.24739064316834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.002, 'e': 0.018798090188960496}",20,11,16.675479961657192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.002, 'e': 0.018760531579711363}",25,3,33.02441318730259,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.002, 'e': 0.018723048012613555}",20,9,6.933790713185607,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018685639337732773}",30,20,21.25421725526036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.018648305405434242}",25,16,14.858955115293554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.01861104606638221}",25,15,16.50855512846754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.002, 'e': 0.01857386117153925}",30,14,27.653541017072836,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.018536750572165746}",35,11,41.82465902738057,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018499714119819242}",25,0,36.198937330659696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1996,False,"{'a': 0.002, 'e': 0.018462751666353888}",30,16,29.975059432795796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.002, 'e': 0.01842586306391981}",20,14,9.578086288451752,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.002, 'e': 0.018389048164962566}",25,7,25.144834441050513,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.002, 'e': 0.01835230682222249}",20,12,16.03011342690151,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.002, 'e': 0.01831563888873418}",25,6,33.574732192342715,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.002, 'e': 0.018279044217825845}",20,0,31.79636876721482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2002,False,"{'a': 0.002, 'e': 0.01824252266311874}",25,11,16.06166876630438,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01820607407852663}",30,3,37.18563452381025,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.002, 'e': 0.0181696983182551}",25,20,10.564092811347976,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.018133395236801075}",25,20,9.068089732448518,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.018097164688952158}",20,7,17.157509211933203,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018061006529786143}",20,10,16.814599051305386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.01802492061467033}",20,10,-3.5821997005921324,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.017988906799261007}",30,22,16.193644562921875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.01795296493950285}",30,17,20.23497423243458,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.017917094891628405}",20,13,11.552897484038418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017881296512157415}",30,9,37.11854284607633,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.002, 'e': 0.017845569657896316}",20,7,24.95233393772293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017809914185937626}",25,8,27.14925389028213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.01777432995365944}",25,13,23.67494328439923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.017738816818724773}",20,12,16.00523213926651,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.002, 'e': 0.017703374639081032}",20,10,19.85005073440196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.002, 'e': 0.01766800327295943}",35,12,37.66260498391847,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.002, 'e': 0.0176327025788745}",25,14,20.24499295325922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.017597472415623393}",25,14,21.758166570978204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017562312642285412}",25,13,20.560200995995636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.002, 'e': 0.0175272231182214}",25,15,19.478953410734427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.002, 'e': 0.017492203703073247}",20,14,12.294790080601274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.002, 'e': 0.01745725425676323}",20,12,13.488967229763103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.002, 'e': 0.017422374639493515}",20,15,2.536072964744415,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017387564711745573}",20,7,22.607170937855205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.017352824334279676}",35,18,32.9499202850036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.017318153368134255}",20,5,9.820116117214189,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2029,False,"{'a': 0.002, 'e': 0.017283551674625395}",25,13,24.963006726044796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017249019115346265}",25,7,35.40563965551726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017214555552166607}",20,11,16.975651891661066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.002, 'e': 0.017180160847232114}",25,12,23.262408586001904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.017145834862963918}",20,12,14.893954548015335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.017111577462058016}",25,12,18.47160265420522,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.002, 'e': 0.017077388507484793}",25,18,13.318127454408163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.002, 'e': 0.017043267862488373}",30,17,22.417291598008163,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.002, 'e': 0.017009215390586124}",35,14,37.91532022060565,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.016975230955568105}",30,15,22.914959782614414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016941314421496552}",35,23,19.525235877661782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.01690746565270528}",25,12,22.74801796245748,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.002, 'e': 0.016873684513799156}",25,9,29.400006957971883,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.002, 'e': 0.01683997086965357}",20,8,21.29223079670602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.002, 'e': 0.016806324585413937}",20,4,30.459425639120315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016772745526495048}",25,5,32.67302785242729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.002, 'e': 0.016739233558580632}",20,14,13.659023528695347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.002, 'e': 0.016705788547622755}",20,13,10.256500025782195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.002, 'e': 0.016672410359841357}",30,21,16.572804919669796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.002, 'e': 0.016639098861723624}",20,11,11.843083918118932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.002, 'e': 0.01660585392002353}",20,16,10.021140533874016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.016572675401761255}",20,13,1.6265794517319572,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2051,False,"{'a': 0.002, 'e': 0.016539563174222668}",20,13,13.20728513244758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.016506517104958845}",20,0,21.63705752880051,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2053,False,"{'a': 0.002, 'e': 0.01647353706178545}",20,8,20.82639715468896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.01644062291278227}",20,2,25.127857854877416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.016407774526292645}",30,16,30.869290156662206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.002, 'e': 0.01637499177092302}",20,9,19.41052462502351,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.016342274515542307}",20,14,11.706522269288907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.002, 'e': 0.01630962262928145}",20,10,21.700658967638326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.016277035981532836}",20,6,26.10125363937177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.002, 'e': 0.01624451444194987}",25,0,42.95757422580505,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2061,False,"{'a': 0.002, 'e': 0.016212057880446332}",25,11,27.016305011843713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.01617966616719593}",20,6,24.366561931403933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.002, 'e': 0.016147339172631756}",25,10,26.10302472385466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.002, 'e': 0.016115076767445814}",25,10,12.191762550198273,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016082878822588433}",20,16,8.273113556965823,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.016050745209267785}",30,8,43.809213340337884,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.002, 'e': 0.016018675798949358}",20,10,16.69316659558133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.002, 'e': 0.0159866704633555}",30,16,29.166573149755934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.015954729074464814}",25,17,15.894821189425269,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015922851504511698}",30,17,20.35747582022757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.015891037625985815}",20,14,11.41945631509579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015859287311631637}",20,12,15.433792634267956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015827600434447853}",30,23,15.096130435401259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.01579597686768691}",25,3,33.45881365792113,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.002, 'e': 0.015764416484854486}",25,15,21.204786649711295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015732919159709032}",25,11,20.988679981776023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.002, 'e': 0.015701484766261195}",25,16,17.735906314794647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.01567011317877336}",25,3,38.13676778760448,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.002, 'e': 0.015638804271759118}",30,18,19.23541779409335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.01560755791998283}",25,18,11.57533310712314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.015576373998459032}",25,7,31.530854240386645,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015545252382451996}",30,12,35.17082598120995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015514192947475202}",20,13,14.193869986082952,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015483195569290899}",25,0,34.38344418385058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015452260123909515}",20,16,6.9194772599646015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015421386487589232}",20,2,28.046487286172976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.002, 'e': 0.015390574536835447}",20,16,9.317675326048342,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015359824148400343}",25,20,11.250529185076616,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015329135199282314}",20,10,20.12966509724176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015298507566725518}",20,13,14.561646336741918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015267941128219376}",20,12,14.030546122226056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015237435761498117}",25,13,22.253838566693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015206991344540219}",20,6,23.379893954818762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015176607755567978}",25,12,19.128240630906824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.01514628487304698}",20,13,12.248379303205262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.015116022575685681}",20,6,25.491017761522404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.01508582074243484}",20,0,28.771016866880082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2098,False,"{'a': 0.002, 'e': 0.015055679252487086}",30,16,26.82132984259918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.0150255979852764}",20,0,28.91232531716858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2100,False,"{'a': 0.002, 'e': 0.014995576820477703}",20,16,6.199407561061562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014965615638006283}",20,14,14.04009181467317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014935714318017369}",35,21,28.400242295735143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014905872740905627}",25,17,11.919922041489482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014876090787304737}",30,8,37.386025971377684,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014846368338086832}",25,11,22.356739868715003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014816705274362072}",20,8,20.990139425076517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014787101477478155}",25,13,9.724105725380094,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014757556829019875}",25,10,28.90019635649243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.01472807121080859}",30,17,21.868932104641512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014698644504901784}",20,0,25.790909492595897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2111,False,"{'a': 0.002, 'e': 0.014669276593592582}",25,20,10.142623512264898,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014639967359409327}",30,19,22.758550796374507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.01461071668511503}",25,14,19.63389423022643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.014581524453706954}",30,14,24.039803504530866,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014552390548416123}",25,20,8.038847460231514,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.0145233148527069}",25,10,28.403995514692863,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.014494297250276454}",20,5,25.001209379858846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014465337625054335}",20,6,25.31747301984321,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014436435861201989}",25,9,27.38913349008339,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.01440759184311235}",25,15,16.89540074592203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.014378805455409293}",20,13,12.431934505383603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.01435007658294723}",30,11,31.60484634492352,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01432140511081062}",20,16,7.509565292969775,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.014292790924313561}",20,6,30.425927340127274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.002, 'e': 0.014264233908999256}",30,20,18.920247934311416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014235733950639606}",20,11,19.622594543071795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014207290935234726}",20,12,15.442667975278658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014178904749012544}",30,0,46.34171973789049,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.002, 'e': 0.014150575278428262}",25,0,32.72555501490715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2130,False,"{'a': 0.002, 'e': 0.014122302410163962}",30,6,39.26179424204386,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.01409408603112812}",35,22,25.28023111219692,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.014065926028455205}",30,16,24.068865049057855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014037822289505161}",20,0,31.85935309206368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2134,False,"{'a': 0.002, 'e': 0.01400977470186299}",25,9,22.423960394063666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.013981783153338296}",20,13,15.757553124889075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013953847531964868}",25,17,17.09416347387144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013925967726000174}",20,15,9.389659591372515,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013898143623924953}",25,7,28.520117557931457,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013870375114442744}",25,12,25.593223095156375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013842662086479501}",25,16,15.642218749924277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.01381500442918306}",30,13,31.706565558634207,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.013787402031922757}",20,14,13.64462183161289,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.01375985478428895}",20,4,28.4651390073171,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.01373236257609264}",20,1,31.668217259005054,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.013704925297364945}",25,5,26.729409797581283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013677542838356711}",25,9,28.116905177684036,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013650215089538058}",20,13,13.410340371287765,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013622941941597973}",20,9,18.074719739105248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013595723285443818}",20,6,8.088474523599036,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013568559012200934}",30,12,32.678858094409875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013541449013212178}",20,0,29.415166215124977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2152,False,"{'a': 0.002, 'e': 0.013514393180037542}",25,0,44.528305226940475,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2153,False,"{'a': 0.002, 'e': 0.013487391404453644}",20,15,9.068631972665273,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013460443578453348}",30,15,32.030145048935225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013433549594245302}",30,15,26.158986159676036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013406709344253556}",30,17,22.428718850401804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.01337992272111706}",20,5,27.18364837705846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.013353189617689292}",25,7,30.90309789424797,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013326509927037785}",25,0,38.50022366765307,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2160,False,"{'a': 0.002, 'e': 0.013299883542443767}",25,19,8.442318717580727,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013273310357401653}",30,0,33.97294973933722,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2162,False,"{'a': 0.002, 'e': 0.013246790265618666}",20,12,17.88593536795284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013220323161014392}",25,14,16.273405628694064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
